id,start_time,updated_at,points,steps,created_at,calories,distance_miles,duration_millis,workout_id,platform_activity,activity_metric_amount
289972625,2025-07-29T08:12:29.000000Z,2025-07-29T09:06:03,1.3126529166666665,,2025-07-29T09:06:03,459,"""0.9498""",3150367,298824474,cross_training,
289984455,2025-07-29T08:22:00.000000Z,2025-07-29T09:30:19,1.9300000000000002,,2025-07-29T09:30:19,,,4632000,298835759,,
290024117,2025-07-29T08:55:13.000000Z,2025-07-29T10:19:22,1.3058333333333334,,2025-07-29T10:19:22,,,3134000,298873284,other,
290029093,2025-07-29T08:53:36.000000Z,2025-07-29T10:25:01,1.00864,,2025-07-29T10:25:01,362,,2420736,298877937,strength_training,
290090634,2025-07-29T09:14:23.000000Z,2025-07-29T11:27:56,1.1120833333333333,,2025-07-29T11:27:56,268,,2669000,298935719,other,
290525708,2025-07-29T20:07:30.000000Z,2025-07-29T21:01:24,1.2658333333333334,,2025-07-29T21:01:24,311,,3038000,299345629,mixed_cardio,
290531488,2025-07-29T21:05:15.110659Z,2025-07-29T21:05:45,1.25,,2025-07-29T21:05:45,,,3000000,299351093,,
290680870,2025-07-29T22:35:00.000000Z,2025-07-29T22:37:07,1.15,,2025-07-29T22:36:39,,"""2.3052871232005088""",2760000,299493063,,
290705739,2025-07-29T21:15:25.000000Z,2025-07-29T22:51:31,3.0,,2025-07-29T22:49:52,487,,5024000,299516602,strength_training,
290706967,2025-07-29T22:49:33.383300Z,2025-07-29T22:50:34,1.0016666666666667,,2025-07-29T22:50:34,309,,2404000,299517778,,
290711378,2025-07-29T22:51:58.403413Z,2025-07-29T22:52:44,1.15,,2025-07-29T22:52:44,,,2760000,299521924,,
290757943,2025-07-29T22:03:00.000000Z,2025-07-29T23:14:54,3.0,,2025-07-29T23:14:54,,,2580000,299565996,,
290772193,2025-07-29T23:20:43.602649Z,2025-07-29T23:21:49,1.0245833333333334,,2025-07-29T23:21:49,,,2459000,299579418,,
290794922,2025-07-29T23:32:00.000000Z,2025-07-29T23:33:02,3.0,,2025-07-29T23:33:02,619,,3600000,299600807,,
290795254,2025-07-29T22:34:43.348000Z,2025-07-29T23:33:12,1.3183333333333334,,2025-07-29T23:33:12,566,"""0.0""",3164000,299601102,circuit_training,
290804815,2025-07-29T22:37:16.000000Z,2025-07-29T23:37:54,1.4171200000000002,,2025-07-29T23:37:54,324,"""0.9136""",3401088,299610002,cross_training,
290812240,2025-07-29T23:41:00.000000Z,2025-07-29T23:41:39,2.4,,2025-07-29T23:41:39,,,5760000,299616863,,
290823905,2025-07-29T21:50:00.000000Z,2025-07-29T23:47:40,3.0,,2025-07-29T23:47:40,,,7200000,299627704,,
290855109,2025-07-29T23:14:19.000000Z,2025-07-30T00:03:35,1.2131079166666665,,2025-07-30T00:03:35,351,,2911459,299656814,strength_training,
290871891,2025-07-29T23:25:00.000000Z,2025-07-30T00:11:46,1.075,,2025-07-30T00:11:46,218,,2580000,299672517,,
290940410,2025-07-30T00:51:00.000000Z,2025-07-30T00:51:27,1.37375,,2025-07-30T00:51:27,,,3297000,299735496,,
290980045,2025-07-30T01:17:48.256619Z,2025-07-30T01:18:07,0.0,,2025-07-30T01:18:07,341,"""3.1068559611866697""",,299771947,,
291001740,2025-07-30T01:35:00.000000Z,2025-07-30T01:36:07,1.125,,2025-07-30T01:36:07,,,2700000,299791600,,
